t PE VE
1077 0.491072 0.0568185
1078 0.491054 0.0568326
1079 0.491036 0.0568466
1080 0.491018 0.0568607
1081 0.490999 0.0568748
1082 0.490981 0.0568889
1083 0.490963 0.056903
1084 0.490945 0.0569171
1085 0.490926 0.0569313
1086 0.490908 0.0569454
1087 0.49089 0.0569596
1088 0.490872 0.0569738
1089 0.490853 0.056988
1090 0.490835 0.0570023
1091 0.490816 0.0570165
1092 0.490798 0.0570308
1093 0.49078 0.0570451
1094 0.490761 0.0570594
1095 0.490743 0.0570738
1096 0.490724 0.0570881
1097 0.490706 0.0571025
1098 0.490687 0.0571169
1099 0.490668 0.0571313
1100 0.49065 0.0571457
1101 0.490631 0.0571601
1102 0.490613 0.0571746
1103 0.490594 0.0571891
1104 0.490575 0.0572036
1105 0.490556 0.0572181
1106 0.490538 0.0572326
1107 0.490519 0.0572472
1108 0.4905 0.0572617
1109 0.490481 0.0572763
1110 0.490463 0.0572909
1111 0.490444 0.0573055
1112 0.490425 0.0573202
1113 0.490406 0.0573348
1114 0.490387 0.0573495
1115 0.490368 0.0573642
1116 0.490349 0.0573789
1117 0.49033 0.0573937
1118 0.490311 0.0574084
1119 0.490292 0.0574232
1120 0.490273 0.057438
1121 0.490254 0.0574528
1122 0.490235 0.0574676
1123 0.490216 0.0574824
1124 0.490196 0.0574973
1125 0.490177 0.0575122
1126 0.490158 0.0575271
1127 0.490139 0.057542
1128 0.49012 0.0575569
1129 0.4901 0.0575719
1130 0.490081 0.0575869
1131 0.490062 0.0576019
1132 0.490042 0.0576169
1133 0.490023 0.0576319
1134 0.490004 0.0576469
1135 0.489984 0.057662
1136 0.489965 0.0576771
1137 0.489945 0.0576922
1138 0.489926 0.0577073
1139 0.489906 0.0577224
1140 0.489887 0.0577376
1141 0.489867 0.0577528
1142 0.489848 0.057768
1143 0.489828 0.0577832
1144 0.489808 0.0577984
1145 0.489789 0.0578137
1146 0.489769 0.0578289
1147 0.489749 0.0578442
1148 0.48973 0.0578595
1149 0.48971 0.0578749
1150 0.48969 0.0578902
1151 0.48967 0.0579056
1152 0.48965 0.057921
1153 0.489631 0.0579364
1154 0.489611 0.0579518
1155 0.489591 0.0579672
1156 0.489571 0.0579827
1157 0.489551 0.0579982
1158 0.489531 0.0580137
1159 0.489511 0.0580292
1160 0.489491 0.0580447
1161 0.489471 0.0580603
1162 0.489451 0.0580758
1163 0.489431 0.0580914
1164 0.489411 0.058107
1165 0.48939 0.0581227
1166 0.48937 0.0581383
1167 0.48935 0.058154
1168 0.48933 0.0581697
1169 0.48931 0.0581854
1170 0.489289 0.0582011
1171 0.489269 0.0582168
1172 0.489249 0.0582326
1173 0.489228 0.0582484
1174 0.489208 0.0582642
1175 0.489188 0.05828
1176 0.489167 0.0582958
1177 0.489147 0.0583117
1178 0.489126 0.0583276
1179 0.489106 0.0583435
1180 0.489085 0.0583594
1181 0.489065 0.0583753
1182 0.489044 0.0583913
1183 0.489024 0.0584073
1184 0.489003 0.0584232
1185 0.488983 0.0584393
1186 0.488962 0.0584553
1187 0.488941 0.0584713
1188 0.488921 0.0584874
1189 0.4889 0.0585035
1190 0.488879 0.0585196
1191 0.488858 0.0585357
1192 0.488837 0.0585519
1193 0.488817 0.0585681
1194 0.488796 0.0585842
1195 0.488775 0.0586004
1196 0.488754 0.0586167
1197 0.488733 0.0586329
1198 0.488712 0.0586492
1199 0.488691 0.0586655
1200 0.48867 0.0586818
1201 0.488649 0.0586981
1202 0.488628 0.0587144
1203 0.488607 0.0587308
1204 0.488586 0.0587472
1205 0.488565 0.0587636
1206 0.488544 0.05878
1207 0.488522 0.0587965
1208 0.488501 0.0588129
1209 0.48848 0.0588294
1210 0.488459 0.0588459
1211 0.488438 0.0588624
1212 0.488416 0.058879
1213 0.488395 0.0588955
1214 0.488374 0.0589121
1215 0.488352 0.0589287
1216 0.488331 0.0589453
1217 0.488309 0.0589619
1218 0.488288 0.0589786
1219 0.488266 0.0589953
1220 0.488245 0.059012
1221 0.488223 0.0590287
1222 0.488202 0.0590454
1223 0.48818 0.0590622
1224 0.488159 0.059079
1225 0.488137 0.0590958
1226 0.488115 0.0591126
1227 0.488094 0.0591294
1228 0.488072 0.0591463
1229 0.48805 0.0591632
1230 0.488029 0.0591801
1231 0.488007 0.059197
1232 0.487985 0.0592139
1233 0.487963 0.0592309
1234 0.487941 0.0592479
1235 0.487919 0.0592648
1236 0.487897 0.0592819
1237 0.487876 0.0592989
1238 0.487854 0.059316
1239 0.487832 0.059333
1240 0.48781 0.0593501
1241 0.487788 0.0593673
1242 0.487765 0.0593844
1243 0.487743 0.0594016
1244 0.487721 0.0594187
1245 0.487699 0.0594359
1246 0.487677 0.0594532
1247 0.487655 0.0594704
1248 0.487633 0.0594877
1249 0.48761 0.0595049
1250 0.487588 0.0595222
1251 0.487566 0.0595396
1252 0.487543 0.0595569
1253 0.487521 0.0595743
1254 0.487499 0.0595916
1255 0.487476 0.0596091
1256 0.487454 0.0596265
1257 0.487431 0.0596439
1258 0.487409 0.0596614
1259 0.487386 0.0596789
1260 0.487364 0.0596964
1261 0.487341 0.0597139
1262 0.487319 0.0597314
1263 0.487296 0.059749
1264 0.487273 0.0597666
1265 0.487251 0.0597842
1266 0.487228 0.0598018
1267 0.487205 0.0598195
1268 0.487183 0.0598372
1269 0.48716 0.0598548
1270 0.487137 0.0598726
1271 0.487114 0.0598903
1272 0.487091 0.059908
1273 0.487069 0.0599258
1274 0.487046 0.0599436
1275 0.487023 0.0599614
1276 0.487 0.0599793
1277 0.486977 0.0599971
1278 0.486954 0.060015
1279 0.486931 0.0600329
1280 0.486908 0.0600508
1281 0.486885 0.0600687
1282 0.486861 0.0600867
1283 0.486838 0.0601047
1284 0.486815 0.0601227
1285 0.486792 0.0601407
1286 0.486769 0.0601588
1287 0.486746 0.0601768
1288 0.486722 0.0601949
1289 0.486699 0.060213
1290 0.486676 0.0602311
1291 0.486652 0.0602493
1292 0.486629 0.0602675
1293 0.486605 0.0602857
1294 0.486582 0.0603039
1295 0.486559 0.0603221
1296 0.486535 0.0603404
1297 0.486512 0.0603586
1298 0.486488 0.0603769
1299 0.486464 0.0603952
1300 0.486441 0.0604136
1301 0.486417 0.0604319
1302 0.486394 0.0604503
1303 0.48637 0.0604687
1304 0.486346 0.0604872
1305 0.486322 0.0605056
1306 0.486299 0.0605241
1307 0.486275 0.0605425
1308 0.486251 0.0605611
1309 0.486227 0.0605796
1310 0.486203 0.0605981
1311 0.486179 0.0606167
1312 0.486156 0.0606353
1313 0.486132 0.0606539
1314 0.486108 0.0606726
1315 0.486084 0.0606912
1316 0.48606 0.0607099
1317 0.486036 0.0607286
1318 0.486011 0.0607473
1319 0.485987 0.0607661
1320 0.485963 0.0607848
1321 0.485939 0.0608036
1322 0.485915 0.0608224
1323 0.485891 0.0608413
1324 0.485866 0.0608601
1325 0.485842 0.060879
1326 0.485818 0.0608979
1327 0.485793 0.0609168
1328 0.485769 0.0609357
1329 0.485745 0.0609547
1330 0.48572 0.0609737
1331 0.485696 0.0609927
1332 0.485671 0.0610117
1333 0.485647 0.0610308
1334 0.485622 0.0610498
1335 0.485598 0.0610689
1336 0.485573 0.061088
1337 0.485548 0.0611072
1338 0.485524 0.0611263
1339 0.485499 0.0611455
1340 0.485474 0.0611647
1341 0.48545 0.0611839
1342 0.485425 0.0612032
1343 0.4854 0.0612224
1344 0.485375 0.0612417
1345 0.485351 0.061261
1346 0.485326 0.0612804
1347 0.485301 0.0612997
1348 0.485276 0.0613191
1349 0.485251 0.0613385
1350 0.485226 0.0613579
1351 0.485201 0.0613773
1352 0.485176 0.0613968
1353 0.485151 0.0614163
1354 0.485126 0.0614358
1355 0.485101 0.0614553
1356 0.485075 0.0614749
1357 0.48505 0.0614945
1358 0.485025 0.0615141
1359 0.485 0.0615337
1360 0.484975 0.0615533
1361 0.484949 0.061573
1362 0.484924 0.0615927
1363 0.484899 0.0616124
1364 0.484873 0.0616321
1365 0.484848 0.0616519
1366 0.484822 0.0616716
1367 0.484797 0.0616914
1368 0.484771 0.0617113
1369 0.484746 0.0617311
1370 0.48472 0.061751
1371 0.484695 0.0617708
1372 0.484669 0.0617908
1373 0.484644 0.0618107
1374 0.484618 0.0618306
1375 0.484592 0.0618506
1376 0.484566 0.0618706
1377 0.484541 0.0618906
1378 0.484515 0.0619107
1379 0.484489 0.0619308
1380 0.484463 0.0619508
1381 0.484437 0.061971
1382 0.484412 0.0619911
1383 0.484386 0.0620112
1384 0.48436 0.0620314
1385 0.484334 0.0620516
1386 0.484308 0.0620719
1387 0.484282 0.0620921
1388 0.484256 0.0621124
1389 0.484229 0.0621327
1390 0.484203 0.062153
1391 0.484177 0.0621733
1392 0.484151 0.0621937
1393 0.484125 0.0622141
1394 0.484098 0.0622345
1395 0.484072 0.0622549
1396 0.484046 0.0622754
1397 0.48402 0.0622959
1398 0.483993 0.0623164
1399 0.483967 0.0623369
1400 0.48394 0.0623574
1401 0.483914 0.062378
1402 0.483887 0.0623986
1403 0.483861 0.0624192
1404 0.483834 0.0624398
1405 0.483808 0.0624605
1406 0.483781 0.0624812
1407 0.483755 0.0625019
1408 0.483728 0.0625226
1409 0.483701 0.0625434
1410 0.483675 0.0625642
1411 0.483648 0.062585
1412 0.483621 0.0626058
1413 0.483594 0.0626266
1414 0.483567 0.0626475
1415 0.48354 0.0626684
1416 0.483514 0.0626893
1417 0.483487 0.0627102
1418 0.48346 0.0627312
1419 0.483433 0.0627522
1420 0.483406 0.0627732
1421 0.483379 0.0627942
1422 0.483352 0.0628153
1423 0.483324 0.0628364
1424 0.483297 0.0628575
1425 0.48327 0.0628786
1426 0.483243 0.0628998
1427 0.483216 0.0629209
1428 0.483188 0.0629421
1429 0.483161 0.0629634
1430 0.483134 0.0629846
1431 0.483107 0.0630059
1432 0.483079 0.0630272
1433 0.483052 0.0630485
1434 0.483024 0.0630698
1435 0.482997 0.0630912
1436 0.482969 0.0631126
1437 0.482942 0.063134
1438 0.482914 0.0631554
1439 0.482887 0.0631769
1440 0.482859 0.0631984
1441 0.482831 0.0632199
1442 0.482804 0.0632414
1443 0.482776 0.0632629
1444 0.482748 0.0632845
1445 0.48272 0.0633061
1446 0.482693 0.0633278
1447 0.482665 0.0633494
1448 0.482637 0.0633711
1449 0.482609 0.0633928
1450 0.482581 0.0634145
1451 0.482553 0.0634362
1452 0.482525 0.063458
1453 0.482497 0.0634798
1454 0.482469 0.0635016
1455 0.482441 0.0635235
1456 0.482413 0.0635453
1457 0.482385 0.0635672
1458 0.482357 0.0635891
1459 0.482328 0.0636111
1460 0.4823 0.063633
1461 0.482272 0.063655
1462 0.482244 0.063677
1463 0.482215 0.0636991
1464 0.482187 0.0637211
1465 0.482158 0.0637432
1466 0.48213 0.0637653
1467 0.482102 0.0637874
1468 0.482073 0.0638096
1469 0.482045 0.0638318
1470 0.482016 0.063854
1471 0.481987 0.0638762
1472 0.481959 0.0638985
1473 0.48193 0.0639208
1474 0.481901 0.0639431
1475 0.481873 0.0639654
1476 0.481844 0.0639877
1477 0.481815 0.0640101
1478 0.481786 0.0640325
1479 0.481758 0.0640549
1480 0.481729 0.0640774
1481 0.4817 0.0640999
1482 0.481671 0.0641224
1483 0.481642 0.0641449
1484 0.481613 0.0641674
1485 0.481584 0.06419
1486 0.481555 0.0642126
1487 0.481526 0.0642352
1488 0.481497 0.0642579
1489 0.481468 0.0642806
1490 0.481438 0.0643033
1491 0.481409 0.064326
1492 0.48138 0.0643487
1493 0.481351 0.0643715
1494 0.481321 0.0643943
1495 0.481292 0.0644171
1496 0.481263 0.06444
1497 0.481233 0.0644629
1498 0.481204 0.0644857
1499 0.481174 0.0645087
1500 0.481145 0.0645316
1501 0.481115 0.0645546
1502 0.481086 0.0645776
1503 0.481056 0.0646006
1504 0.481026 0.0646237
1505 0.480997 0.0646467
1506 0.480967 0.0646698
1507 0.480937 0.064693
1508 0.480908 0.0647161
1509 0.480878 0.0647393
1510 0.480848 0.0647625
1511 0.480818 0.0647857
1512 0.480788 0.064809
1513 0.480758 0.0648322
1514 0.480728 0.0648555
1515 0.480698 0.0648789
1516 0.480668 0.0649022
1517 0.480638 0.0649256
1518 0.480608 0.064949
1519 0.480578 0.0649724
1520 0.480548 0.0649959
1521 0.480518 0.0650194
1522 0.480488 0.0650429
1523 0.480457 0.0650664
1524 0.480427 0.0650899
1525 0.480397 0.0651135
1526 0.480366 0.0651371
1527 0.480336 0.0651608
1528 0.480306 0.0651844
1529 0.480275 0.0652081
1530 0.480245 0.0652318
1531 0.480214 0.0652556
1532 0.480184 0.0652793
1533 0.480153 0.0653031
1534 0.480122 0.0653269
1535 0.480092 0.0653508
1536 0.480061 0.0653746
1537 0.48003 0.0653985
1538 0.48 0.0654224
1539 0.479969 0.0654464
1540 0.479938 0.0654703
1541 0.479907 0.0654943
1542 0.479876 0.0655184
1543 0.479845 0.0655424
1544 0.479814 0.0655665
1545 0.479783 0.0655906
1546 0.479752 0.0656147
1547 0.479721 0.0656388
1548 0.47969 0.065663
1549 0.479659 0.0656872
1550 0.479628 0.0657115
1551 0.479597 0.0657357
1552 0.479566 0.06576
1553 0.479534 0.0657843
1554 0.479503 0.0658086
1555 0.479472 0.065833
1556 0.47944 0.0658574
1557 0.479409 0.0658818
1558 0.479378 0.0659062
1559 0.479346 0.0659307
1560 0.479315 0.0659552
1561 0.479283 0.0659797
1562 0.479252 0.0660043
1563 0.47922 0.0660288
1564 0.479188 0.0660534
1565 0.479157 0.0660781
1566 0.479125 0.0661027
1567 0.479093 0.0661274
1568 0.479062 0.0661521
1569 0.47903 0.0661768
1570 0.478998 0.0662016
1571 0.478966 0.0662264
1572 0.478934 0.0662512
1573 0.478902 0.066276
1574 0.47887 0.0663009
1575 0.478838 0.0663258
1576 0.478806 0.0663507
1577 0.478774 0.0663756
1578 0.478742 0.0664006
1579 0.47871 0.0664256
1580 0.478678 0.0664506
1581 0.478646 0.0664757
1582 0.478613 0.0665008
1583 0.478581 0.0665259
1584 0.478549 0.066551
1585 0.478517 0.0665762
1586 0.478484 0.0666013
1587 0.478452 0.0666266
1588 0.478419 0.0666518
1589 0.478387 0.0666771
1590 0.478354 0.0667024
1591 0.478322 0.0667277
1592 0.478289 0.066753
1593 0.478257 0.0667784
1594 0.478224 0.0668038
1595 0.478191 0.0668292
1596 0.478159 0.0668547
1597 0.478126 0.0668802
1598 0.478093 0.0669057
1599 0.47806 0.0669312
1600 0.478027 0.0669568
1601 0.477994 0.0669824
1602 0.477961 0.067008
1603 0.477928 0.0670337
1604 0.477895 0.0670594
1605 0.477862 0.0670851
1606 0.477829 0.0671108
1607 0.477796 0.0671366
1608 0.477763 0.0671624
1609 0.47773 0.0671882
1610 0.477697 0.067214
1611 0.477663 0.0672399
1612 0.47763 0.0672658
1613 0.477597 0.0672917
1614 0.477563 0.0673177
1615 0.47753 0.0673436
1616 0.477497 0.0673697
1617 0.477463 0.0673957
1618 0.47743 0.0674218
1619 0.477396 0.0674478
1620 0.477363 0.067474
1621 0.477329 0.0675001
1622 0.477295 0.0675263
1623 0.477262 0.0675525
1624 0.477228 0.0675787
1625 0.477194 0.067605
1626 0.47716 0.0676313
1627 0.477127 0.0676576
1628 0.477093 0.0676839
1629 0.477059 0.0677103
1630 0.477025 0.0677367
1631 0.476991 0.0677631
1632 0.476957 0.0677896
1633 0.476923 0.0678161
1634 0.476889 0.0678426
1635 0.476855 0.0678691
1636 0.47682 0.0678957
1637 0.476786 0.0679223
1638 0.476752 0.0679489
1639 0.476718 0.0679756
1640 0.476684 0.0680023
1641 0.476649 0.068029
1642 0.476615 0.0680557
1643 0.47658 0.0680825
1644 0.476546 0.0681093
1645 0.476511 0.0681361
1646 0.476477 0.068163
1647 0.476442 0.0681899
1648 0.476408 0.0682168
1649 0.476373 0.0682437
1650 0.476339 0.0682707
1651 0.476304 0.0682977
1652 0.476269 0.0683247
1653 0.476234 0.0683518
1654 0.4762 0.0683788
1655 0.476165 0.068406
1656 0.47613 0.0684331
1657 0.476095 0.0684603
1658 0.47606 0.0684875
1659 0.476025 0.0685147
1660 0.47599 0.068542
1661 0.475955 0.0685692
1662 0.47592 0.0685966
1663 0.475885 0.0686239
1664 0.475849 0.0686513
1665 0.475814 0.0686787
1666 0.475779 0.0687061
1667 0.475744 0.0687336
1668 0.475708 0.0687611
1669 0.475673 0.0687886
1670 0.475638 0.0688161
1671 0.475602 0.0688437
1672 0.475567 0.0688713
1673 0.475531 0.0688989
1674 0.475496 0.0689266
1675 0.47546 0.0689543
1676 0.475424 0.068982
1677 0.475389 0.0690098
1678 0.475353 0.0690375
1679 0.475317 0.0690654
1680 0.475281 0.0690932
1681 0.475246 0.0691211
1682 0.47521 0.069149
1683 0.475174 0.0691769
1684 0.475138 0.0692049
1685 0.475102 0.0692328
1686 0.475066 0.0692609
1687 0.47503 0.0692889
1688 0.474994 0.069317
1689 0.474958 0.0693451
1690 0.474922 0.0693732
1691 0.474885 0.0694014
1692 0.474849 0.0694296
1693 0.474813 0.0694578
1694 0.474777 0.0694861
1695 0.47474 0.0695144
1696 0.474704 0.0695427
1697 0.474667 0.069571
1698 0.474631 0.0695994
1699 0.474594 0.0696278
1700 0.474558 0.0696562
1701 0.474521 0.0696847
1702 0.474485 0.0697132
1703 0.474448 0.0697417
1704 0.474411 0.0697703
1705 0.474375 0.0697989
1706 0.474338 0.0698275
1707 0.474301 0.0698561
1708 0.474264 0.0698848
1709 0.474227 0.0699135
1710 0.47419 0.0699422
1711 0.474153 0.069971
1712 0.474116 0.0699998
1713 0.474079 0.0700286
1714 0.474042 0.0700575
1715 0.474005 0.0700864
1716 0.473968 0.0701153
1717 0.473931 0.0701442
1718 0.473893 0.0701732
1719 0.473856 0.0702022
1720 0.473819 0.0702313
1721 0.473782 0.0702603
1722 0.473744 0.0702894
1723 0.473707 0.0703186
1724 0.473669 0.0703477
1725 0.473632 0.0703769
1726 0.473594 0.0704061
1727 0.473557 0.0704354
1728 0.473519 0.0704647
1729 0.473481 0.070494
1730 0.473444 0.0705234
1731 0.473406 0.0705527
1732 0.473368 0.0705821
1733 0.47333 0.0706116
1734 0.473292 0.070641
1735 0.473254 0.0706706
1736 0.473216 0.0707001
1737 0.473178 0.0707296
1738 0.47314 0.0707592
1739 0.473102 0.0707889
1740 0.473064 0.0708185
1741 0.473026 0.0708482
1742 0.472988 0.0708779
1743 0.47295 0.0709077
1744 0.472911 0.0709375
1745 0.472873 0.0709673
1746 0.472835 0.0709971
1747 0.472796 0.071027
1748 0.472758 0.0710569
1749 0.472719 0.0710868
1750 0.472681 0.0711168
1751 0.472642 0.0711468
1752 0.472604 0.0711768
1753 0.472565 0.0712069
1754 0.472527 0.071237
1755 0.472488 0.0712671
1756 0.472449 0.0712973
1757 0.47241 0.0713275
1758 0.472371 0.0713577
1759 0.472333 0.071388
1760 0.472294 0.0714182
1761 0.472255 0.0714486
1762 0.472216 0.0714789
1763 0.472177 0.0715093
1764 0.472138 0.0715397
1765 0.472098 0.0715701
1766 0.472059 0.0716006
1767 0.47202 0.0716311
1768 0.471981 0.0716617
1769 0.471942 0.0716922
1770 0.471902 0.0717229
1771 0.471863 0.0717535
1772 0.471824 0.0717842
1773 0.471784 0.0718149
1774 0.471745 0.0718456
1775 0.471705 0.0718764
1776 0.471666 0.0719071
1777 0.471626 0.071938
1778 0.471586 0.0719688
1779 0.471547 0.0719997
1780 0.471507 0.0720307
1781 0.471467 0.0720616
1782 0.471427 0.0720926
1783 0.471387 0.0721236
1784 0.471347 0.0721547
1785 0.471308 0.0721858
1786 0.471268 0.0722169
1787 0.471228 0.072248
1788 0.471187 0.0722792
1789 0.471147 0.0723104
1790 0.471107 0.0723417
1791 0.471067 0.072373
1792 0.471027 0.0724043
1793 0.470987 0.0724356
1794 0.470946 0.072467
1795 0.470906 0.0724984
1796 0.470865 0.0725299
1797 0.470825 0.0725614
1798 0.470785 0.0725929
1799 0.470744 0.0726244
1800 0.470703 0.072656
1801 0.470663 0.0726876
1802 0.470622 0.0727193
1803 0.470581 0.0727509
1804 0.470541 0.0727826
1805 0.4705 0.0728144
1806 0.470459 0.0728462
1807 0.470418 0.072878
1808 0.470377 0.0729098
1809 0.470336 0.0729417
1810 0.470295 0.0729736
1811 0.470254 0.0730055
1812 0.470213 0.0730375
1813 0.470172 0.0730695
1814 0.470131 0.0731016
1815 0.47009 0.0731336
1816 0.470049 0.0731658
1817 0.470007 0.0731979
1818 0.469966 0.0732301
1819 0.469925 0.0732623
1820 0.469883 0.0732945
1821 0.469842 0.0733268
1822 0.4698 0.0733591
1823 0.469759 0.0733915
1824 0.469717 0.0734238
1825 0.469675 0.0734563
1826 0.469634 0.0734887
1827 0.469592 0.0735212
1828 0.46955 0.0735537
1829 0.469508 0.0735862
1830 0.469467 0.0736188
1831 0.469425 0.0736514
1832 0.469383 0.0736841
1833 0.469341 0.0737168
1834 0.469299 0.0737495
1835 0.469257 0.0737822
1836 0.469215 0.073815
1837 0.469172 0.0738478
1838 0.46913 0.0738807
1839 0.469088 0.0739136
1840 0.469046 0.0739465
1841 0.469003 0.0739794
1842 0.468961 0.0740124
1843 0.468919 0.0740455
1844 0.468876 0.0740785
1845 0.468834 0.0741116
1846 0.468791 0.0741447
1847 0.468748 0.0741779
1848 0.468706 0.0742111
1849 0.468663 0.0742443
1850 0.46862 0.0742776
1851 0.468578 0.0743109
1852 0.468535 0.0743442
1853 0.468492 0.0743776
1854 0.468449 0.074411
1855 0.468406 0.0744444
1856 0.468363 0.0744779
1857 0.46832 0.0745114
1858 0.468277 0.074545
1859 0.468234 0.0745785
1860 0.468191 0.0746121
1861 0.468148 0.0746458
1862 0.468104 0.0746795
1863 0.468061 0.0747132
1864 0.468018 0.0747469
1865 0.467974 0.0747807
1866 0.467931 0.0748145
1867 0.467887 0.0748484
1868 0.467844 0.0748823
1869 0.4678 0.0749162
1870 0.467757 0.0749502
1871 0.467713 0.0749842
1872 0.467669 0.0750182
1873 0.467625 0.0750523
1874 0.467582 0.0750864
1875 0.467538 0.0751205
1876 0.467494 0.0751547
1877 0.46745 0.0751889
1878 0.467406 0.0752231
1879 0.467362 0.0752574
1880 0.467318 0.0752917
1881 0.467274 0.0753261
1882 0.46723 0.0753605
1883 0.467185 0.0753949
1884 0.467141 0.0754294
1885 0.467097 0.0754639
1886 0.467053 0.0754984
1887 0.467008 0.075533
1888 0.466964 0.0755676
1889 0.466919 0.0756022
1890 0.466875 0.0756369
1891 0.46683 0.0756716
1892 0.466786 0.0757063
1893 0.466741 0.0757411
1894 0.466696 0.0757759
1895 0.466651 0.0758108
1896 0.466607 0.0758457
1897 0.466562 0.0758806
1898 0.466517 0.0759155
1899 0.466472 0.0759505
1900 0.466427 0.0759856
1901 0.466382 0.0760206
1902 0.466337 0.0760558
1903 0.466292 0.0760909
1904 0.466247 0.0761261
1905 0.466201 0.0761613
1906 0.466156 0.0761965
1907 0.466111 0.0762318
1908 0.466065 0.0762672
1909 0.46602 0.0763025
1910 0.465975 0.0763379
1911 0.465929 0.0763734
1912 0.465884 0.0764088
1913 0.465838 0.0764443
1914 0.465792 0.0764799
1915 0.465747 0.0765155
1916 0.465701 0.0765511
1917 0.465655 0.0765867
1918 0.465609 0.0766224
1919 0.465564 0.0766582
1920 0.465518 0.0766939
1921 0.465472 0.0767297
1922 0.465426 0.0767656
1923 0.46538 0.0768014
1924 0.465333 0.0768374
1925 0.465287 0.0768733
1926 0.465241 0.0769093
1927 0.465195 0.0769453
1928 0.465149 0.0769814
1929 0.465102 0.0770175
1930 0.465056 0.0770536
1931 0.465009 0.0770898
1932 0.464963 0.077126
1933 0.464916 0.0771623
1934 0.46487 0.0771985
1935 0.464823 0.0772349
1936 0.464776 0.0772712
1937 0.46473 0.0773076
1938 0.464683 0.0773441
1939 0.464636 0.0773805
1940 0.464589 0.077417
1941 0.464542 0.0774536
